Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese			
&Text.Inmates.Banter	Acaba só quando eu falo que acabou.	"Wir sind fertig, wenn ich es sage."	Ce sera fini quand je l'aurai dit.	Habremos acabado cuando yo lo diga.	"Закончим, когда я скажу, что мы закончили"	Avremo chiuso quando io dirò che avremo chiuso	我说完事时才完事	終わりと言った時が終わりだ			
&Text.Inmates.GuardBanter	Estamos aqui para mantê-los em linha!	"Wir sind hier, um euch im Zaum zu halten!"	On est là pour vous maîtriser !	¡Estamos aquí para manteneros a raya!	"Мы тут, чтобы вы по струнке ходили!"	Siamo qui per tenervi in riga!	我们是来确保你们服从管束的！ 	われらは秩序の担い手なり！			
&Text.Inmates.MaxPrisonAlertness	Agora o outro lado do espelho!	Wir sind jetzt auf der anderen Seite!	On est de l'autre côté du miroir !	¡Ahora al otro lado del espejo!	Теперь мы в зазеркалье!	Siamo dall’altra parte dello specchio!	我们现在处于监视之下！ 	鏡の国へようこそぉぉぉ！			
&Text.Inmates.GuardBanter	Näo estamos aqui para 'fazer amigos'	"Wir sind nicht hier, um „auszukommen“."	On n'est pas là pour s'entendre.	No estamos aquí para «hacer amigos».	"Мы тут не для того, чтобы корешиться"	Non siamo qui per ‘fare amicizia’	我们不是来‘好好相处’的	ここへは友達を作りにきたんじゃない			
&Text.GuardAlert.Disguise	Deveríamos dar uma bela liçäo neles.	Wir sollten ihnen eine Lektion erteilen.	On devrait leur donner une leçon.	Tendríamos que dar una lección a estos.	Мы должны преподать этой шайке урок	Dovremmo dar loro una bella lezione	我们应该给那帮人一个教训	ヤツらにお灸をすえてやる			
&Text.Guard.InterjectFight	Deixa que tentaremos!	Wir wollen auch mal!	Laissez-nous essayer !	¡Deja que probemos!	Дай попробовать!	Lasciateci fare!	让我们试试！ 	われわれが止める！			
&Text.Guards.Showers	Pagamos até a água que vocês usam. Isso me dá enjoos!	Wir zahlen sogar für das Wasser für euch. Es macht mich krank!	On vous paie même l'eau. Ça me rend malade !	Incluso os pagamos el agua. ¡Me repatea!	Мы даже платим за вашу воду. Мне от этого тошно!	"Paghiamo anche l’acqua che usate, gente. Mi viene da vomitare!"	连你们的水费都是我们付的。 我感到恶心！ 	その水も税金で払ってんだぞ、 ムカつく			
&Text.Guards.FoodHall	Isso näo vai te matar...	Wird dich nicht umbringen!	Ça ne vous tuera pas...	No te va a matar...	От этого не умирают...	Non ti ucciderò...	又不会死……	死にゃあしないさ…			
&Text.GuardAlert.Disguise	Isso näo parece nada fácil.	Wird nicht leichter werden.	Ça ne s'arrange pas.	No es nada fácil.	Проще не становится	È sempre più difficile	并没有变简单	ちっともラクになりゃしない			
&Text.NPC.MedicCarrying	Ninguém vai desaparecer	Wird nicht vermisst werden.	Personne ne pleurera sa mort.	Nadie a quien echar de menos.	Скучать ни по кому не будут	Non mancherà a nessuno	没人会想念这家伙	死んでも誰も悲しまない			
&Text.Guards.FoodHall	Pare de jogar ervilhas!	Wirf nicht mit Erbsen!	MANGEZ les petits pois !	¡No tires guisantes!	Не бросаться горошком!	Basta lanciare piselli!	别扔豆子了！ 	豆を投げるな！			
&Text.Guards.Gym	Enxugue esse suor.	Wisch dir die Stirn.	Séchez ces fronts.	Secaos ese sudor.	Утри пот	Asciugatevi la fronte	擦擦额头	汗をふけ			
&Text.Inmates.FoodHall	Cadê o lixo?	Wo ist der Müll?	Où est la poubelle ?	¿Y la papelera?	Где мусорка?	Dov’è il secchio?	垃圾桶在哪儿？	ゴミ箱はどこだっけ？			
&Text.Inmates.Showers	Cadê o sabäo?	Wo ist die Seife?	Où est le savon ?	¿Dónde está el jabón?	Где мыло?	Dov’è il sapone?	肥皂在哪儿？	石けんはどこだ？			
&Text.Guard.InterjectFight	Cadê meu convite?	Wo ist meine Einladung?	Et mon invitation ?	¿Y mi invitación?	Где был мой гость?	Dov’era il mio invito?	我的邀请函呢？	私も混ぜてくれよ？			
&Text.Guard.ContrabandOnFloor	De onde saiu isso?!	Wo kommt das her?!	"Ça vient d'où, ça ?!"	¡¿De dónde ha salido eso?!	Откуда это здесь?	Da dove viene?	那是从哪儿来的？！ 	なぜ、 こんなものがここに？！			
&Text.NPC.Janitor	De onde vem este cheiro?	Wo kommt der Gestank her?	C'est quoi cette odeur ?	¿De dónde viene ese olor?	Откуда этот запах?	Da dove viene questa puzza?	那股气味是哪儿飘出来的？	このニオイはどこから来るんだ？			
&Text.Chase.Missing	Onde eles estäo?	Wo sind sie hin?	Où sont-ils ?	¿Dónde están?	Куда они пошли?	Dove sono andati?	他们去哪儿了？	ヤツはどこへ？			
&Text.Inmates.Banter	Onde gostaria de aterrissar?	Wo würdest du gerne landen?	Où voudrais-tu atterrir ?	¿Dónde quieres aterrizar?	Где ты хочешь упасть?	Dove vorresti atterrare?	你想在哪儿着陆？	どこにぶち込まれたい？			
&Text.Inmates.Attacked	Onde gostaria de aterrissar?	Wo würdest du gerne landen?	Où voudrais-tu atterrir ?	¿Dónde quieres aterrizar?	Где ты хочешь упасть?	Dove vorresti atterrare?	你想在哪儿着陆？	どこをぶん殴られたい？			
&Text.Inmates.Gift.RankHighValue	Uou! Obrigado!	"Wow, danke!"	"Ouah, merci !"	"¡Vaya, gracias!"	"О, спасибо!"	"Wow, grazie!"	哇， 谢谢！ 	ワオ、 どうも！			
&Text.GuardDog.Doggie	Uff	Wuff	Wouf	¡Guau!	Гав	Uff	汪	ワウッ			
&Text.Love.Doggie	Uff	Wuff	Wouf	¡Guau!	Гав	Uff	汪	ワンっ			
&Text.Chase.Missing.Doggie	Uff	Wuff	Wouf	¡Guau!	Гав	Uff	汪	バウッ			
&Text.Contraband.Doggie	UFF UFF	WUFF WUFF	WOUF WOUF	¡GUAU!	ГАВ-ГАВ	UFF UFF	汪汪	ワンワン！			
&Text.NPC.Warden	Venderia meus pulmöes para manter este lugar aberto!	"Würde meine Lunge verkaufen, um das hier am Laufen zu halten!"	Je vendrais mes poumons pour que cet endroit reste ouvert !	¡Vendería mis pulmones por dejar abierto este sitio!	"Я почку продам, лишь бы это место не закрывали!"	Venderei i miei polmoni per tenere aperto questo posto!	我就是去卖肾也要把这儿经营下去！ 	この場所を守るためなら、 肺だって売ろう！			
&Text.Inmates.Banter	Você sabia que na Inglaterra näo tem mais gnomos de jardim?	"Wusstest du, dass es in Großbritannien keine holländische Ulme mehr gibt?"	Tu savais qu'il n'y a plus d'orme en Angleterre ?	¿Sabes que en Inglaterra no quedan más gnomos de jardín?	"Ты знал, что в Британии больше не осталось голландских вязов?"	Sapevi che non ci sono più olmi in Inghilterra?	你知道英国已经没有荷兰榆木了吗？	オークって木の名前なのか？			
&Text.Inmates.JobChat	Isso paga as faturas...	Zahlt die Rechnungen ...	Ça paie les factures.	Paga las facturas...	Это того стоит...	Ci pago le bollette...	这钱能付各种账单……	こいつを返済の足しに…			
&Text.Guards.MaxPrisonAlertness	Revele-se.	Zeig dich.	Montre-toi.	¡Descúbrete!	Покажись!	Fatti vedere	现身吧	姿を見せろ			
&Text.Guards.Gym	Sem vergonha!	Zeig keine Scham!	Affirmez-vous !	¡Sin vergüenza!	Не стыдись!	Non avete pudore!	没什么丢脸的！ 	全力でいけ！			
&Text.Guards.Gym	ENSINA-NOS!	ZEIG’S UNS!	DÉMENEZ-VOUS !	¡ENSEÑÁDNOSLO!	ПОКАЖИ НАМ!	FATECI VEDERE!	做给我们看！ 	本気を見せろ！			
&Text.Inmates.Gym	Hora de acelerar!	Zeit aufzudrehen!	"Allez, on accélère !"	¡Hora de darle más caña!	Пришло время прокачаться!	Diamoci dentro!	锻炼时间到！ 	負荷を上げちゃる！			
&Text.NPC.Warden	Hora da massagem.	Zeit für eine Rückenmassage.	On se frotte tous le dos.	Hora del masaje.	Время для массажа спины	È ora di un massaggio	按摩时间到	マッサージの時間だ			
&Text.Guard.Heat	O tempo acabou, $name !	"Zeit ist um, $name!"	"C'est fini, $name !"	"¡Se acabó el tiempo, $name!"	"Время вышло, $name!"	"Tempo scaduto, $name!"	$name ， 时间到了！ 	時間切れだ、 $name！			
&Text.NPC.MedicDismissFromSolitary	Hora de refletir sobre isso…	"Zeit, darüber nachzudenken."	Réfléchis à tes actes...	Hora de pensárselo...	Пришло время все обдумать...	Pensa a ciò che hai fatto...	该考虑考虑了……	そこでじっくり考えろ…			
&Text.Guard.CharacterAttacking	Essa é a hora de você cair no chäo.	"Zeit, dass du erledigt wirst."	Il est temps d'en finir avec toi.	Es hora de que te derriben.	Пришло время тебя опустить	È ora di abbatterti	该把你打倒在地了	おねんねの時間だ			
&Text.NPC.MedicDismissFromInfirmary	Hora de dar tchau.	"Zeit, zu gehen."	"Allez, on s'en va !"	Hora de irse.	Пришло время проверки	Fammi controllare	下班时间到	退院の時間だ			
&Text.Inmates.Banter	Puxe meu dedo.	Zieh den Finger.	Tire sur ce doigt.	Tírame del dedo.	Дерни мой палец	Tirami il dito	拉我的手指	この指を引っ張ってみ			
&Text.Guard.Naked	Vista alguma roupa, $name!	"Zieh dir was an, $name!"	"Trouve-toi des vêtements, $name !"	"¡Ponte algo, $name!"	"Надень на себя что-нибудь, $name!"	"Mettiti dei vestiti, $name!"	$name ， 穿上衣服！ 	服を着ろっての、 $name！			
&Text.Guard.CharacterKnockedOut	Alvo abatido!	Ziel erledigt!	Cible abattue !	¡Objetivo abatido!	Цель снята!	Obiettivo a terra!	目标已倒下！ 	対象を制圧！			
&Text.Inmates.CombatEnded	Alvo abatido.	Ziel erledigt.	Cible abattue.	¡Objetivo abatido!	Цель снята	Obiettivo a terra	目标已倒下	ターゲット死亡だ			
&Text.Guards.CombatEnded	Alvo abatido.	Ziel erledigt.	Cible abattue.	¡Objetivo abatido!	Цель снята	Obiettivo a terra	目标已倒下	対象を制圧			
&Text.Guard.Heat	Alvo à vista!	Ziel gesichtet!	Cible en vue !	¡Objetivo a la vista!	Цель захвачена!	Obiettivo in vista!	发现目标！ 	対象を発見！			
&Text.Guard.SpottedWantedCharacter	Alvo à vista!	Ziel gesichtet!	Cible en vue !	¡Objetivo a la vista!	Цель захвачена!	Obiettivo in vista!	发现目标！ 	ターゲットを発見！			
&Text.Guards.MaxPrisonAlertnessSpotted	ALVO À VISTA.	ZIEL GESICHTET.	CIBLE REPÉRÉE.	¡OBJETIVO A LA VISTA!	ЦЕЛЬ ЗАХВАЧЕНА!	OBIETTIVO IN VISTA	发现目标	ターゲットを視認			
&Text.Player.ActionInmate	Fora do lugar.	Ziemlich daneben.	C'en est trop.	Fuera de lugar.	Выйди из шеренги	Questo è troppo	太过分了	一線を越えたな			
&Text.Inmates.PlayerRep1	Perdeu-se.	Zisch ab.	Détale.	Piérdete.	Вали	Sparisci	滚开	うせろっての			
&Text.NPC.Gardener	Oh, perfeito!	Zu Recht gestutzt!	Quelle taille !	¡Pasa podrida!	Ну ты зануда!	"Oh, perfetto!"	哦， 你会修建枝叶！ 	ああ、 バカどもが！			
&Text.GuardAlert.Disguise	Muito quieto para o meu gosto.	Zu still für meinen Geschmack.	C'est trop calme à mon goût.	Muy tranquilo para mi gusto.	Как-то слишком тихо	Troppo silenzio...	安静得让我不舒服	妙に静かすぎる…			
&Text.NPC.Medic	Felizmente está morto.	Zum Glück gab das Herz auf.	"Heureusement, il est mort."	Por suerte se murió.	"К счастью, он скончался"	Per fortuna è morto	幸运的是他断气了	あの男は死んで幸いだったよ			
&Text.Inmates.DetachedFromEquipment	Que diabos?	Zum Teufel?	Bordel !	¿Qué...?	Что за?..	Che diamine?	搞什么？	なんだぁ？			
&Text.NPC.Gardener	Näo encolha seus ombros!	Zupf nicht mit den Achseln!	Ne hausse pas les épaules !	No te encojas de hombros.	Нечего пожимать плечами!	Non scrollare le spalle!	不许耸肩！ 	あきらめたらそこで終わりだ！			
&Text.NPC.MedicCarrying	Adiante, adiante!	Zur Seite!	Chaud devant !	"¡Paso, paso!"	Прорвемся!	Arrivo!	借过！ 	通してくれ！			
&Text.Inmates.Showers	Para trás ou te prendo.	Zurück oder du fängst dir eine.	Recule ou je t'en mets une.	Retrocede o te meto una leche.	"Назад, или получишь"	Spostati o le prenderai	退后， 不然我就揍你	下がれ、 殴るぞ			
&Text.NPC.Maintenance	Reparados.	Zusammengeflickt.	Réparé.	Lo he clavado.	Сляпал кое-как	Aggiustato	胡乱修好了	一時しのぎだ			
&Text.Guards.RollCallMain	Vamos nos concentrar pessoal!	"Zusammenreißen, Leute!"	"Ressaisissez-vous, les gars !"	¡Vamos a concentrarnos!	"Соберитесь, люди!"	Un po' di contegno!	大家打起精神来！ 	チンタラするな！			
&Text.Inmates.Showers	Mova-os!	Zusammenrücken!	Pousse-toi !	¡Moveos!	Подвинься!	Spostati!	让一让！ 	もっと詰めろぉ！			
&Text.Inmates.Showers	Mova-se, querida!	"Zusammenrücken, Herzchen."	"Décale-toi, bébé."	"Muévete, cariño."	"Подвинься, золотце"	"Spostati, tesoro"	让一让， 亲爱的	詰めてくれ、 ハニー			
&Text.Inmates.FoodHall	Dois idiotas…	Zwei Gabeln.	Le couteau ?	Dos tenedores...	Две вилки...	Due forchette...	两把叉子……	食えたもんじゃない…			
Text.JobQuota.B	"Outra tentativa, se falhar mais $ATTEMPTS_LEFT vezes, eu ficarei sem emprego!"	"Zweite Warnung, noch $ATTEMPTS_LEFT Mal das Soll nicht erfüllen und ich bin arbeitslos!"	Encore un avertissement. Encore $ATTEMPTS_LEFT et c'est la porte !	"Otro intento, ¡si fallo $ATTEMPTS_LEFT más me quedo sin trabajo!"	"Еще одна попытка, еще $ATTEMPTS_LEFT невыполненных норм, и меня уволят!"	"Un altro fallimento, altri $ATTEMPTS_LEFT errori e perderò il lavoro!"	又罢工了。 再出现$ATTEMPTS_LEFT次不完成指标的情况， 我就要丢饭碗了！ 	またノルマを達成できなかった。 もう$ATTEMPTS_LEFT回失敗すると、 仕事を失ってしまう！			
&Text.Guards.InmatesBeingNaughtyDEMO	Näo me faça eu te dar uma boa surra!	"Zwing mich nicht dazu, dich zu verprügeln!"	"Arrête, ou tu recevras une bonne vieille correction !"	¡No me hagas darte una buena paliza!	Не заставляй ломать об тебя дубинку!	Non costringermi a darti un po’ di sane botte!	别逼我揍你！ 	おまえをぶん殴らせるな！			
&Text.Inmates.PlayerRep1	Näo me force te bater!	"Zwing mich nicht, dir eine zu hauen."	Me force pas à t'en mettre une.	No hagas que te dé.	Не заставляй меня применять силу	Non costringermi a pestarti	别逼我打你	オレに殴らせるな			
Text.Engineer.EquipItem	Preciso de um Ferro de Solda e Óculos Protetores	Ich brauche einen Lötkolben und eine Schutzbrille	Il me faut des lunettes et un fer à souder	Necesito un soldador y gafas de protección.	Мне нужен паяльник и защитные очки	Mi servono il Saldatore e gli Occhiali protettivi.	我需要焊接铁块和安全护目镜	「はんだごて」と「安全ゴーグル」が必要だ			
