Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese		
Text.InmateHint.Rattlesnake.C	"Näo se esqueça de usar o mapa para encontrar áreas exploráveis... Existem alguns edifícios pequenos fora da prisäo, porém dentro da cerca exterior. Nunca vi ninguém entrar lá, seria uma boa parada para quem quer cavar um caminho de fuga."	"Vergiss nicht, auf deine Karte zu schauen, um Bereiche zu finden, die du ausnutzen kannst … außerhalb des Gefängnisses gibt es kleine Gebäude, die sich noch im äußeren Zaun befinden. Nun ja, ich hab noch niemanden gesehen, der da reingeht. Sie sind eine gute Zwischenstation für Leute, die sich aus dem Gefängnis graben möchten."	"N'oublie pas d'utiliser ta carte pour chercher des zones à exploiter... Il y a des petits bâtiments hors de la prison, mais à l'intérieur de la clôture extérieure. J'ai jamais vu personne y aller, ce serait un bon point de repos pour ceux qui s'échappent de la prison en creusant."	"No olvides usar el mapa para buscar zonas explotables... hay unos edificios pequeños fuera de la prisión, pero dentro de la valla exterior. No he visto que entre nadie, serían un buen sitio de parada para quien quiera cavar un camino fuera de la prisión."	"Не забудьте заглядывать в свою карту, чтобы найти полезные места... Вне тюрьмы, внутри внешнего ограждения, есть несколько небольших зданий. Там никогда никого нет. Возможно, они смогут стать перевалочным пунктом для заключенного, пытающегося сбежать."	"Ricordati di usare la mappa per cercare aree da sfruttare... ci sono dei piccoli edifici fuori dalla prigione, ma comunque all’interno della recinzione esterna. Non ho visto andarci nessuno, sarebbero un buon punto per fermarsi per chiunque scavi per uscire fuori dalla prigione."	别忘了打开你的地图来寻找可供利用的地方…… 监狱外有一些小型建筑， 但外围仍有围栏。 现在我没看到任何人进去过， 对整日挖掘越狱通道的人来说， 那会是个不错的休息处。 	採掘する場所を探すときは地図を利用するのを忘れないようにな… 刑務所の外には小さな建物がいくつかあるが、 どれも外側のフェンスの内側にあるんだ。 今のところ建物に入っていったヤツはいない。 刑務所から脱走するために掘り進めているヤツが一時停止するのにちょうどいい場所だろう。 		
										
										
Text.InmateHint.POW.Title	Registro de Entrada...	Protokolleintrag …	Entrée de journal...	Entrada del registro...	Запись в журнале...	Rapporto...	值班日志…… 	ログエントリー… 		
Text.InmateHint.POW.A	Tenho observado este lugar há vários dias. Ainda näo vi nenhum guarda entrar aqui. Anotei como um possível lugar para cavar. 	"Habe diesen Ort mehrere Tage beobachtet. Bisher kein Wärter reingegangen. Möglicher Ort, um mit dem Graben zu beginnen. "	Je surveille cet endroit depuis quelques jours. Pas encore vu de gardien y entrer. Je le note comme endroit potentiel pour creuser. 	Llevo varios días observando este sitio. Aún no he visto entrar a ningún guardia. Lo anoto como un posible sitio desde el que cavar. 	"Наблюдаю за этим местом уже несколько дней. Ни один охранник туда не зашел. Отмечу как место, откуда можно начинать копать. "	Ho osservato questo posto per diversi giorni. Non ho visto guardie entrare. Segnato come possibile posto per scavare. 	已经监视这个区域好几天了。 然而并没有看到警卫进入。 记录为一个可供挖掘的地点。  	ここ数日この場所を観察しているんだが。 看守が入ってくるのを見たことがないんだ。 掘り始めることができる場所として注目してるんだ。  		
Text.InmateHint.POW.C	Grande despensa. Perto da sala do gerador. Näo vi nenhum guarda entrar lá.	"Großer Lagerraum. Nahe des Generatorraums. Noch keine Wärter gesehen, die reingegangen sind."	Grand garde-meuble. Près du générateur. Jamais vu de gardien y entrer.	Despensa grande. Cerca de la sala del generador. No he visto entrar a ningún guardia.	Большой склад. Возле машинного зала. Пока не довелось увидеть там охранников.	Grosso magazzino. Vicino stanza Generatore. Ancora nessuna guardia è stata vista entrare.	大型储物室。 在发电机房附近。 还没看到过有警卫进来这里。 	大きな倉庫。 発電室の近くだ。 ここに看守が入ってくるのを見たことがないんだ。 		
										
Text.InmateHint.Offshore.Title	Perdido no Mar?	Verloren auf See?	Perdu en mer ?	¿Perdido en el mar?	Затеряны в море?	Perso in mare?	在大海中迷失了方向？ 	海で迷子？ 		
Text.InmateHint.Offshore.A	"Há um barco na ala sudeste da base desta plataforma, porém está atrás de uma cerca elétrica... Você näo precisará apenas das ferramentas de corte e da chave para chegar até lá, mas também da certeza de desligar o gerador para acabar com a eletricidade!"	"An der südöstlichen Ecke vom Boden dieser Bohrinsel ist ein Boot festgemacht, aber es befindet sich hinter einem Kontaktzaun … Also brauchst du nicht nur einige Schneidewerkzeuge und den Schlüssel, um überhaupt dorthin zu kommen, sondern du musst auch noch den Generatorschalter umlegen, um den Kontaktzaun auszuschalten!"	"Il y a un bateau amarré au sud-est de la base de cette plate-forme pétrolière, mais il est derrière une clôture électrique... Tu auras non seulement besoin d'outils coupants et de la clé pour y accéder, mais tu devras aussi actionner l'interrupteur du générateur pour désactiver la clôture électrique !"	"Hay un barco anclado en la esquina sureste de la base de esta plataforma, pero está detrás de una valla eléctrica... No solo vas a necesitar herramientas de corte y la llave para llegar ahí, ¡sino que también tendrás que asegurarte de haber apagado el generador para eliminar la electricidad!"	"В юго-восточном углу базы этой вышки за электрическим забором пришвартована лодка... Вам понадобится, во-первых, добыть режущие инструменты и ключ, чтобы вообще туда попасть, а во-вторых, отключить генератор, питающий электрический забор!"	"C’è una barca ormeggiata nell’angolo sudest della base di questa piattaforma, ma è dietro una recinzione elettrificata... Prima di tutto ti serviranno degli attrezzi per tagliare e la chiave per arrivare laggiù, poi dovrai anche assicurarti di premere l’interruttore del generatore per eliminare anche la recinzione elettrificata!"	在这个设施底部的西北角有一艘泊船， 但处于电网的后面…… 你不仅需要切割工具， 首先还需要能通往设施底部的钥匙， 并且， 还得把发电机开关关掉以便你能切开电网！ 	この掘削装置の土台の南東の角にボートが係留されているが、 電気柵の向こう側だ… 切削工具だけでなく、 そこに下りるための鍵がまず必要になる。 あの発電機のスイッチを切り替えて電気柵の電気を止めるのも忘れないようにな！		
Text.InmateHint.Offshore.C	"No final destas escadas há uma ponte para uma plataforma menor onde os guardas ficam. Eles têm uma vida privilegiada lá, têm até um barco! É muito arriscado, mas se você criar as chaves dos dormitórios dos guardas e entrar nessa plataforma, tenho certeza que encontraria um jeito de chegar ao barco..."	"Am unteren Ende dieser Treppe ist ein Gerüst zu einer kleineren Bohrinsel, wo die Wärter leben. Sie haben dort drüben ein echt gutes Leben. Ein Boot gehört auch dazu! Es ist ziemlich riskant, aber wenn du die nötigen Schlüssel herstellen würdest, um die Wärterquartiere zu betreten, und dann ins Innere der Bohrinsel gelangen würdest, gäbe es sicher einen Weg, um zum Boot zu kommen …"	"En bas de ces escaliers, il y a un portique menant à une plus petite plate-forme où vivent les gardiens. Ils mènent la belle vie, il y a même un bateau amarré ! C'est plutôt risqué, mais si tu parviens à fabriquer les clés pour accéder au quartier des gardiens et à descendre dans les entrailles de cette plate-forme, tu trouveras sûrement un moyen d'atteindre le bateau..."	"Al final de estas escaleras hay un puente hacia una plataforma más pequeña donde viven los guardias. Viven bastante bien por allí, ¡tienen hasta un barco! Es bastante arriesgado, pero si crearas las llaves de los dormitorios de los guardias y te adentraras en esa plataforma, seguro que encontrarías una manera de llegar al barco..."	"У подножия ступенек расположен мостик. Он ведет к маленькой вышке, где живет охрана. Они там неплохо устроились, у них даже лодка на причале стоит! Это довольно рискованно, но если вы изготовите ключ, чтобы проникнуть в помещения охраны, а затем попадете в нижнюю часть вышки, то возможно, сможете добраться и до лодки..."	"In fondo a queste scale c’è una gru che porta ad una piattaforma più piccola dove vivono le guardie. Fanno la bella vita lì, hanno persino una barca attraccata! È molto rischioso, ma se riuscissi a creare le chiavi necessarie ad entrare negli alloggi delle guardie e ad arrivare nella parte inferiore di quella piattaforma... probabilmente c’è un modo per raggiungere quella barca..."	在楼梯底部是个升降台， 能通往警卫休息的地方。 他们在那活得美滋滋， 那儿还停着船！ 这非常冒险， 但是如果你能制作出进入警卫区所需的钥匙， 深入设施腹地的话， 还是很有可能登上那艘船的…… 	この階段の下にはもっと小さな掘削装置の作業塔があって、 看守はそこに住んでいるんだ。 ヤツらはそこで楽しく暮らしているんだ。 ボートも係留されているしな！かなり危険だが、 看守の宿泊所に入るための鍵を作成して掘削装置の中に入っていけば、 あのボートに下りる道があるだろう… 		
										
Text.InmateHint.Tundra.Title	"Olha isso, companheiros... "	"Seht mal her, Kameraden … "	"Regardez ici, camarades... "	"Mirad esto, chicos... "	"Слушайте меня, приятели... "	"Guardate qui, compagni... "	瞧瞧这儿， 同志们……  	ここを見てみろよ…  		
Text.InmateHint.Tundra.A	"Um de nós conseguiu chegar na cozinha, e parece que fica muito perto da cerca exterior! Consiga uma cópia de uma chave verde e estará apto para entrar na cozinha. Os cozinheiros näo säo pagos o suficiente para se importar com você. Seria um ótimo lugar para cavar..."	"Einer von uns hat es geschafft, in die Küche zu gelangen. Wie’s aussieht befindet sie sich ziemlich nah am Außenzaun! Besorg dir eine Kopie des grünen Schlüssels, dann kommst du problemlos in die Küche. Die Küchenmitarbeiter werden so schlecht bezahlt, dass sie das nicht kümmern wird. Das wäre ein toller Ausgangspunkt zum Graben …"	"L'un des nôtres a réussi à atteindre la cuisine, il se trouve qu'elle est n'est pas loin de la clôture extérieure ! Obtiens une copie de clé verte et ce sera un jeu d'enfant d'accéder à la cuisine. Les cuistots ne diront rien, ils sont trop mal payés pour ça. Ce serait un bon endroit pour creuser..."	"Uno de los nuestros ha conseguido entrar en la cocina, ¡parece que está muy cerca de la valla exterior! Consigue una copia de una llave verde y estará chupado entrar en la cocina. A los que trabajan ahí no les pagan lo suficiente como para que les importe. Sería un lugar genial para cavar..."	"Одному из нас удалось забраться в кухню. Оказывается, она стоит довольно близко к внешнему ограждению! Раздобыть копию зеленого ключа и попасть в кухню будет несложно: работникам платят слишком мало, им на всё плевать. Из этого места можно будет начать копать…"	"Uno dei nostri è riuscito ad entrare nella cucina, pare sia molto vicina alla recinzione esterna! Ottieni una copia di una Chiave verde ed entrare in quella cucina sarà una passeggiata, non pagano abbastanza il personale della cucina perché ci badi. Sarebbe un ottimo posto in cui scavare..."	有人成功潜入了厨房， 发现厨房的位置十分靠近外围围栏！ 复刻一把绿色钥匙， 潜入厨房简直就是小菜一碟， 厨房职工薪水不高， 他们才不会多管闲事。 这会是个绝佳的挖掘地点…… 	キッチンに入り込んだヤツがいるんだが、 そのおかげでキッチンは外側のフェンスのすぐ近くにあるとわかったんだ！たぶんキッチンに入る緑色の鍵の合鍵は簡単に作れる。 給料が少なすぎて、 キッチンのスタッフはそんなことはどうでもいいだろうからな。 きっと掘り始めるのにぴったりの場所だよ… 		
